"customer_id","total_sales"
"1613256425545","203.8"
"1613480362057","78.0"
"1613599768649","342.2"
"1613801291849","319.8"
"1614375616585","88.0"
"1614556954697","214.8"
"1615739945033","383.28"
"1616119824457","655.95"
"1616536928329","590.5"
"1616689987657","852.2"
"1616955015241","128.8"
"1616960618569","1743.0"
"1617039556681","78.0"
"1617358717001","554.0"
"1617509810249","92.8"
"1617754226761","388.9"
"1617777754185","177.2"
"161817788437","268.0"
"1618839011401","265.6"
"1619134251081","67.8"
"1619148832841","120.7"
"1620258324553","88.0"
"1620327235657","157.5"
"1620456964169","78.0"
"1620502085705","142.29"
"1620627947593","124.8"
"1621039054921","154.4"
"1621277343817","64.0"
"1621357002825","186.0"
"1621473198153","64.4"
"1622333390921","596.0"
"1622435299401","76.3"
"1622712090697","106.3"
"162370224149","49.0"
"1624595726409","299.6"
"1624652152905","584.0"
"1625021972553","342.4"
"162558574613","141.2"
"1625670058057","136.0"
"1625700859977","115.6"
"1626180485193","86.4"
"1626186416201","81.2"
"1626189660233","203.8"
"1626953777225","64.4"
"1627053654089","116.4"
"1627204976713","375.7"
"1627225948233","78.0"
"1627287814217","259.1"
"1627292106825","164.1"
"1627404927049","176.6"
"1627422982217","350.0"
"1627680505929","8480.2"
"1627792998473","77.8"
"1627870658633","169.6"
"1628023586889","10.0"
"1628082995273","67.8"
"1628458778697","56.8"
"1628496658505","235.99"
"1628643852361","124.8"
"1628898525257","78.0"
"1629037428809","108.8"
"1629485858889","115.6"
"1629814030409","214.0"
"1629857677385","108.8"
"1629869178953","78.0"
"1629932519497","87.8"
"1630167400521","146.0"
"1630367776841","10.0"
"1630710497353","165.8"
"1630725242953","10.0"
"1630810669129","54.4"
"1631058919497","176.6"
"1631138906185","234.8"
"1631201165385","155.4"
"1631261327433","57.6"
"1631274270793","186.0"
"1631415763017","279.2"
"1631528255561","687.2"
"1631530582089","132.8"
"1631690752073","89.6"
"1631699173449","91.6"
"1631833587785","152.0"
"1631881592905","77.6"
"1631920193609","575.3"
"1632017711177","204.0"
"1632122110025","108.8"
"1632123846729","176.4"
"1632236437577","412.44"
"1632365248585","467.86"
"1632629751881","418.0"
"1632644366409","124.8"
"1632795951177","636.4"
"1633073332297","317.0"
"1633193066569","81.6"
"1633313456201","240.0"
"1633934049353","68.0"
"1633976909897","156.41"
"1634063843401","204.4"
"1634939043913","145.8"
"1635102392393","137.4"
"1635173335113","193.4"
"1635256008777","62.8"
"1635316236361","10.0"
"1636222861385","369.12"
"1636288757833","108.8"
"1636303372361","210.8"
"1636399022153","73.0"
"1636431953993","116.8"
"1637199446089","523.77"
"1637349457993","133.4"
"1637586534473","325.0"
"1637598298185","108.8"
"1637852512329","116.8"
"1637949472841","124.8"
"1638068027465","168.0"
"1638202835017","122.2"
"1638235701321","203.6"
"1638384140361","179.2"
"1638482575433","794.72"
"1638489817161","134.4"
"1638506430537","174.6"
"1638514884681","64.4"
"1638584483913","10.0"
"1639218511945","78.0"
"1639504412745","114.8"
"1639996981321","48.4"
"1640002814025","118.0"
"1640007630921","136.0"
"1640210137161","290.8"
"1640453111881","67.8"
"1640885157961","295.6"
"1641277915209","282.0"
"1641392734281","115.6"
"1641746923593","117.2"
"1641885663305","115.6"
"1641999040585","67.8"
"1642165796937","96.3"
"1642399727689","272.0"
"1643458363465","431.95"
"1643664179273","252.1"
"1643729125449","67.8"
"1644250890313","180.0"
"1644834095177","496.0"
"1645042958409","64.4"
"1645053214793","80.4"
"1645213843529","98.0"
"1645766377545","608.0"
"1646317830217","78.0"
"1646693646409","78.0"
"1646787002441","64.4"
"1646804762697","186.0"
"1646870331465","78.0"
"1646975975497","102.4"
"1647164325961","211.2"
"1647534506057","80.34"
"1648918626377","298.0"
"1649108484169","118.0"
"1649553997897","120.4"
"1649703714889","696.92"
"1649752899657","62.4"
"1649766531145","78.0"
"1649783210057","166.0"
"1650204770377","165.8"
"1650243174473","181.9"
"1650408554569","108.8"
"1650868781129","58.0"
"1651287654473","294.4"
"1653230633033","97.0"
"1653948579913","193.2"
"1654013821001","136.0"
"1654021718089","172.8"
"1654455435337","204.0"
"1654520709193","280.0"
"1654731472969","10.0"
"1655168729161","200.0"
"1656446615625","526.9"
"1656599937097","231.7"
"1656677466185","64.4"
"1656706760777","135.8"
"1656973590601","64.4"
"1657800130633","88.0"
"1658183450697","78.0"
"1658255048777","292.0"
"1658568867913","78.0"
"1658693222473","78.0"
"1659004977225","204.0"
"1659197063241","170.0"
"1659356643401","108.8"
"1659895119945","83.3"
"1660148547657","148.8"
"1660248621129","67.8"
"1660353478729","210.68"
"1660760490057","787.6"
"1660900966473","136.0"
"1661051273289","115.6"
"1661240148041","120.95"
"1661708140617","1138.4"
"1662178918473","682.0"
"1662239146057","252.8"
"1662255202377","148.8"
"1662273552457","241.6"
"1662341152841","148.8"
"1663641452617","208.9"
"1663689392201","282.0"
"1664358219849","45.2"
"1664537100361","81.6"
"1664908165193","993.2"
"1665167589449","76.8"
"1665363116105","54.4"
"1665373798473","444.0"
"1665439039561","293.0"
"1665706623049","81.61"
"1665929773129","116.8"
"1666958426185","140.3"
"1667265790025","184.0"
"1667487203401","278.6"
"1667603497033","156.0"
"1667686694985","87.15"
"166802554901","73.0"
"1668084760649","76.3"
"1668739924041","207.4"
"1669705793609","67.8"
"167069155349","98.6"
"1671362609225","78.0"
"1671709425737","532.75"
"1672084783177","83.3"
"1672282538057","310.8"
"1672322580553","78.0"
"167472037909","78.0"
"167748632597","254.0"
"168581758997","141.1"
"169030025237","841.4"
"169196519445","78.0"
"171633508373","73.0"
"172578308117","78.0"
"172740313109","140.4"
"175642738709","129.8"
"177042817045","115.6"
"179083378709","128.0"
"180094435349","118.0"
"180826734613","542.6"
"181187969045","1113.0"
"182139944981","112.0"
"182319579157","62.24"
"182404972565","59.4"
"182460481557","118.0"
"184176050197","232.9"
"184189288469","122.0"
"185127075861","442.0"
"185332596757","59.4"
"185892765717","175.1"
"186215727125","261.6"
"186847133717","69.0"
"187271938069","173.4"
"188190359573","64.0"
"188192325653","170.0"
"188631253013","112.2"
"190714085397","118.0"
"1926098563","31.48"
"193092878357","143.0"
"19359825941","337.0"
"193756987413","459.9"
"193784676373","59.0"
"194415689749","42.4"
"194636644373","128.0"
"196078141461","834.1"
"196497604629","786.9"
"196968349717","154.7"
"197117575189","454.0"
"197775818773","143.0"
"198562054165","224.0"
"198866927637","452.0"
"199395246101","289.0"
"201179955221","80.63"
"201452453909","270.4"
"202182066197","128.7"
"202437001237","187.0"
"203978637333","132.0"
"205184270357","147.9"
"205368098837","181.0"
"210383175701","183.6"
"210467323925","103.7"
"210954518549","59.4"
"21107736597","905.1"
"211225772053","146.2"
"212398702613","49.0"
"213172224021","78.0"
"213499543573","290.0"
"214121480213","5.0"
"214681976853","45.8"
"216195104789","49.0"
"216446238741","141.1"
"216612274197","217.0"
"217490391061","54.4"
"218371850261","40.8"
"221692788757","45.8"
"222089183253","103.7"
"223217319957","58.0"
"2238905090121","80.4"
"2239142723657","342.0"
"2239164055625","112.45"
"2239803949129","108.8"
"2239816106057","78.4"
"2240014254153","173.4"
"2240738263113","186.32"
"2241140457545","238.0"
"2241689419849","78.0"
"2241710227529","124.8"
"2241752957001","663.5"
"2241823211593","142.0"
"2242190966857","140.25"
"2242558361673","217.6"
"2243285352521","386.2"
"2243349446729","774.8"
"2243588456521","50.8"
"2243809673289","213.72"
"2243889889353","156.0"
"2244032462921","78.0"
"2244119724105","78.0"
"2245852135497","598.0"
"2245878054985","156.0"
"2245942411337","99.2"
"2246917226569","78.0"
"2247096959049","78.0"
"2247207026761","50.8"
"2247307690057","145.6"
"2247442071625","88.0"
"2247884570697","64.4"
"2248144879689","138.51"
"2248179974217","83.3"
"2248558182473","331.5"
"2248631517257","164.3"
"2249157017673","78.0"
"2249158656073","6119.6"
"2249649750089","84.8"
"228068851733","83.3"
"228989337621","118.0"
"2291571851337","1091.4"
"2291994198089","385.9"
"2293150351433","145.8"
"2295729389641","115.6"
"2299421950025","156.8"
"2299598569545","370.25"
"2300455419977","115.6"
"2301143679049","443.6"
"2301316104265","155.6"
"2301333373001","206.4"
"2301355982921","64.4"
"2301401333833","84.4"
"2301627039817","98.0"
"2301921361993","477.4"
"2302096965705","898.7"
"2302499520585","186.0"
"230459768853","88.0"
"230605062165","222.8"
"2308335894601","157.0"
"2308439474249","67.8"
"2308615798857","67.8"
"232281538581","132.0"
"233011314709","132.0"
"233664577557","96.0"
"234041868309","163.1"
"23505272853","64.08"
"235387158549","82.8"
"235589304341","69.0"
"235721228309","5.0"
"235767627797","59.0"
"236498518037","63.0"
"237741408277","308.0"
"240096182293","59.0"
"241897439253","136.0"
"242533433365","508.98"
"24256872469","72.58"
"2430203396169","98.0"
"2430978293833","452.5"
"2431525191753","10.0"
"2431549800521","475.3"
"2431774097481","83.3"
"2432743538761","108.8"
"2432782401609","59.4"
"2433912635465","673.9"
"2434874048585","68.0"
"2435335913545","534.5"
"2435350724681","201.6"
"2435416064073","47.4"
"2435484844105","80.4"
"2435897098313","78.0"
"2436065427529","88.0"
"2436193714249","78.2"
"2437191237705","116.8"
"2437544837193","1033.4"
"2438078333001","196.0"
"2439013007433","78.0"
"2439106986057","841.44"
"2439595589705","116.8"
"2439931068489","180.0"
"2440258224201","118.0"
"2440358199369","64.4"
"2440581742665","392.0"
"2440639610953","663.9"
"2441115795529","234.0"
"2441443672137","496.2"
"2441455697993","1145.9"
"2441556459593","128.0"
"2441797206089","158.1"
"244198768661","700.0"
"2442116333641","909.8"
"2442592845897","259.5"
"2442724573257","101.6"
"2442754654281","333.9"
"2442812981321","570.77"
"2443274813513","62.4"
"2443433345097","116.8"
"2443872206921","108.8"
"2443888001097","98.0"
"2446397734985","98.0"
"2446658142281","132.8"
"2447272575049","78.4"
"2447465218121","1083.0"
"2447964602441","108.8"
"2448574906441","697.57"
"2448655319113","98.0"
"2449410949193","359.1"
"2449701568585","196.0"
"2449839849545","315.2"
"2449936777289","78.0"
"2450565595209","17.0"
"2450884198473","44.0"
"2451143131209","410.5"
"2451506036809","2171.47"
"2451508068425","158.8"
"2451516915785","34.0"
"2452620214345","92.4"
"2452641710153","10.0"
"2452716093513","48.0"
"2452729069641","38.0"
"2452836352073","196.0"
"2452959789129","38.0"
"2453819752521","305.85"
"2453822144585","173.4"
"2455251812425","156.0"
"2455561797705","378.0"
"245572698133","79.8"
"246027485205","134.0"
"249424969749","78.0"
"249754451989","49.0"
"251743305749","53.0"
"2518896607305","426.99"
"2518943465545","146.0"
"2521821380681","76.3"
"2526270521417","234.0"
"2526805426249","264.4"
"2527631245385","130.2"
"252952444949","192.5"
"253188276245","166.0"
"2546887262281","17.0"
"2546904989769","10.0"
"2547031441481","78.0"
"2547065225289","10.0"
"2547129712713","521.0"
"2547593543753","455.4"
"2547689947209","447.97"
"2549292499017","392.1"
"2549508309065","264.28"
"2549848997961","226.0"
"2549874917449","102.0"
"2550001795145","2538.6"
"2550112714825","83.3"
"2550301753417","146.2"
"2551113154633","67.8"
"2551835852873","58.0"
"2551895490633","244.8"
"2553309528137","146.0"
"2556633743433","102.0"
"255738314773","78.0"
"2557624025161","224.4"
"2557641228361","38.0"
"2558779424841","1548.6"
"2558892572745","78.0"
"2558975213641","404.2"
"2559147704393","14.0"
"2559928303689","136.0"
"2560000163913","136.0"
"2562279276617","156.0"
"2562413002825","189.6"
"2568029569097","173.2"
"2569210724425","10.0"
"2570226466889","278.8"
"2570307436617","83.3"
"2571616321609","88.0"
"2571620089929","287.3"
"2572392628297","444.8"
"2573069910089","64.4"
"2574940209225","186.0"
"2574967832649","125.6"
"2575649308745","145.8"
"2575690170441","78.0"
"2575762915401","2489.3"
"2582998810697","660.7"
"2583386619977","64.4"
"258840330261","850.0"
"2589429563465","167.9"
"2591902236745","34.65"
"2592589185097","548.6"
"2592958251081","866.6"
"2593106722889","148.8"
"2593397473353","76.4"
"259460333589","458.0"
"2595389276233","83.3"
"2595498885193","337.5"
"2595505537097","78.0"
"2595616882761","34.0"
"2595625041993","204.58"
"2595912515657","278.29"
"2596011343945","203.8"
"2607041019977","132.6"
"2607139651657","216.0"
"2609959731273","136.0"
"2610639142985","98.0"
"2610670764105","498.85"
"2610940739657","76.3"
"2611090948169","10.0"
"2611560153161","115.6"
"2611784384585","200.0"
"2611879116873","64.6"
"2612034502729","290.0"
"2612333346889","287.3"
"2612609089609","113.3"
"2612755267657","64.4"
"2621658857545","136.0"
"2622929535049","78.0"
"2622951718985","67.8"
"2624724271177","75.9"
"2624976912457","168.4"
"2628151279689","389.8"
"2630304989257","136.85"
"2634268606537","346.8"
"2634361962569","88.0"
"2634818814025","78.0"
"2635541577801","298.4"
"2636839125065","78.4"
"2637113753673","173.4"
"2638046265417","1635.55"
"2639847489609","78.0"
"2639991668809","136.0"
"2640635494473","147.2"
"2640820174921","88.0"
"2641172856905","945.8"
"2642036981833","83.0"
"2644327923785","78.4"
"2644546486345","83.3"
"2652134834249","154.8"
"2652231467081","62.4"
"2652287828041","242.0"
"2652884402249","176.0"
"2652929622089","78.0"
"2652944564297","224.0"
"2656626081865","88.0"
"2657029718089","210.8"
"2657174290505","864.8"
"2657199784009","78.4"
"2657442431049","78.0"
"266172530709","96.0"
"267139350549","1566.8"
"2671520350281","468.0"
"2671533850697","156.8"
"2671751954505","108.8"
"2671826436169","132.6"
"2671843147849","136.0"
"2673029283913","115.6"
"2673134043209","312.1"
"2673216946249","136.0"
"2673624121417","248.2"
"2674214699081","793.2"
"2674222923849","156.4"
"2674561155145","1152.0"
"2674730926153","78.0"
"2675160580169","236.0"
"2675194396745","88.0"
"2675671597129","500.6"
"2675830095945","132.8"
"2676154007625","997.7"
"2676429389897","84.8"
"2679265558601","164.05"
"2679286038601","147.31"
"2679677681737","244.35"
"2680282742857","229.3"
"2680517853257","10.0"
"2681018908745","545.6"
"2681193955401","215.9"
"2681350684745","67.8"
"2681558728777","136.0"
"2682356269129","136.0"
"2682383073353","98.0"
"2682385367113","83.3"
"2682806861897","282.2"
"2683369947209","81.6"
"2683943026761","98.0"
"2684065218633","78.0"
"268417007637","73.0"
"2684296036425","48.0"
"2684304359497","84.8"
"2684360327241","84.8"
"2684365275209","78.0"
"2684438741065","54.4"
"2684531310665","98.0"
"2685000974409","204.0"
"2685070147657","920.9"
"2685258891337","67.8"
"2685600497737","88.0"
"2686149263433","193.0"
"2686836637769","1088.26"
"2687058313289","241.4"
"2687254757449","132.9"
"2687421481033","10.0"
"2687486066761","287.1"
"2688466485321","1614.0"
"2689325826121","213.6"
"2689845395529","30.0"
"2690310373449","188.4"
"2690595749961","128.0"
"2690834792521","407.8"
"2690841772105","136.0"
"2690872148041","78.6"
"2691086221385","200.6"
"2691334373449","657.6"
"2691414655049","1324.0"
"2692193681481","448.4"
"2693323817033","74.8"
"2693628952649","196.0"
"2693680398409","78.0"
"2693953028169","300.34"
"2693993562185","440.0"
"2694112477257","166.0"
"2694240305225","366.2"
"2694455885897","98.0"
"2694658588745","211.6"
"2694832685129","87.8"
"2695074054217","166.0"
"2695553679433","10.0"
"2695768899657","128.0"
"2695782629449","382.0"
"2696140390473","391.0"
"2696309506121","1002.0"
"2696328708169","84.8"
"2696542289993","37.0"
"2697498165321","64.0"
"2697708601417","30.0"
"2698043588681","316.2"
"2698272735305","98.0"
"2698585931849","67.8"
"2698943529033","407.2"
"2698996351049","174.3"
"2699226480713","180.2"
"2699265704009","43.0"
"2699357978697","83.0"
"2699495702601","166.0"
"2699651645513","686.3"
"2699925913673","10.0"
"2700383453257","667.7"
"2700634849353","43.0"
"2700792627273","234.8"
"2700873236553","303.8"
"2700997427273","68.2"
"2701217005641","49.0"
"2701358268489","132.0"
"2701607731273","382.5"
"2701933084745","10.0"
"2702381973577","109.6"
"2702409236553","1108.6"
"2702443937865","156.4"
"2702545584201","69.37"
"2703791718473","220.2"
"2704121725001","136.0"
"2704657711177","72.4"
"2704681238601","257.89"
"2705283645513","78.0"
"2705341186121","43.0"
"2705756061769","198.8"
"2706043994185","465.6"
"2706234474569","78.0"
"2706757156937","470.6"
"2706807685193","1122.0"
"2706917851209","507.4"
"2708340342857","1078.7"
"2708367638601","115.6"
"2708398899273","176.0"
"2708509327433","1006.2"
"2708761346121","71.0"
"2708818296905","78.0"
"2709554462793","67.8"
"2709802057801","78.0"
"2710112337993","30.0"
"2710259925065","67.06"
"2710280044617","166.4"
"2710622175305","88.0"
"2711060545609","495.1"
"2711388389449","78.0"
"2711652139081","64.4"
"2711842553929","76.3"
"2712053907529","250.8"
"2712235966537","196.48"
"2712289181769","59.4"
"2713110544457","846.4"
"2714390134857","73.0"
"2714501873737","296.3"
"2715244691529","626.0"
"2715246035017","83.5"
"2715465973833","424.8"
"2715489239113","772.6"
"2715532623945","102.0"
"2715642036297","1017.6"
"2715947073609","57.6"
"2716406579273","542.69"
"2716487778377","282.8"
"2716637429833","413.5"
"2716641886281","176.6"
"2716802482249","46.0"
"2717392306249","506.9"
"2717424910409","98.0"
"2717430874185","10.0"
"2717609427017","10.0"
"2717670801481","184.0"
"2717706027081","235.2"
"2717837197385","198.9"
"2717858463817","139.5"
"2717908697161","80.25"
"2718008901705","46.0"
"2718013390921","844.0"
"2718105206857","91.5"
"2718268653641","87.15"
"2718313447497","196.0"
"2718390321225","83.5"
"2718518935625","153.98"
"2718616682569","10.0"
"2718680612937","58.0"
"2718743035977","214.0"
"2718766366793","61.0"
"2718807818313","254.0"
"2718809227337","480.6"
"2718906253385","1049.9"
"2718940102729","68.5"
"2718992662601","135.0"
"2718995480649","10.0"
"2719114494025","61.0"
"2719481004105","739.5"
"2719512526921","82.0"
"2719558107209","1708.9"
"2719559090249","1356.72"
"2719633309769","468.0"
"2720111263817","170.0"
"2720162381897","40.0"
"2720375111753","238.5"
"2720423051337","382.7"
"2720709410889","147.0"
"2720854573129","283.2"
"2721083949129","179.5"
"2721566720073","360.7"
"2721606795337","212.25"
"2721611808841","286.5"
"2721656012873","57.6"
"2721729511497","147.0"
"2721767293001","169.6"
"2722456436809","79.14"
"2722530656329","87.0"
"2722547728457","83.5"
"2722564636745","481.0"
"2722716123209","432.0"
"2724417208393","1551.3"
"2724614864969","61.0"
"2724670865481","10.4"
"2724853481545","83.5"
"2725085053001","134.0"
"2725191942217","179.5"
"2725196791881","386.3"
"2725279793225","1990.8"
"2725296930889","112.0"
"2725493145673","72.25"
"2725498519625","5.0"
"2725513003081","115.6"
"2725772951625","611.3"
"2726213353545","208.8"
"2727193608265","61.0"
"2727194099785","286.5"
"2727378026569","279.0"
"2727389036617","118.48"
"2727442710601","76.0"
"2727452049481","249.0"
"2727615070281","190.5"
"2727668842569","61.0"
"2727701348425","276.0"
"2727885766729","142.2"
"2727964541001","68.5"
"2727992885321","302.9"
"2728041807945","550.44"
"2728064286793","51.0"
"2728198733897","76.0"
"2728239562825","40.8"
"2728273477705","337.5"
"2728706506825","40.8"
"2728805335113","427.5"
"2729274376265","346.5"
"2729297936457","1215.2"
"2729413509193","61.0"
"2729462464585","76.0"
"2729608937545","83.5"
"2729726738505","83.5"
"2729758195785","533.4"
"2729761144905","160.5"
"2729821798473","175.5"
"2729921904713","1480.3"
"2729985179721","83.5"
"2730089119817","61.0"
"2730195222601","124.5"
"2730246766665","222.9"
"2730258006089","83.5"
"2730263347273","147.0"
"2730433085513","147.0"
"2730464903241","139.0"
"2730553311305","391.0"
"2730601283657","61.0"
"2730759684169","61.0"
"2731036999753","61.0"
"2731037786185","205.5"
"2731121082441","10.0"
"2731165450313","139.5"
"2731167383625","355.0"
"2731345707081","139.5"
"2731368906825","159.69"
"2731386961993","119.5"
"2731404329033","145.0"
"2731414192201","83.5"
"2731454988361","784.7"
"2731505287241","91.5"
"2731592941641","61.0"
"2731597496393","78.28"
"2731618009161","219.5"
"2731714019401","61.0"
"2731742101577","51.0"
"2731831590985","132.0"
"2731847385161","51.0"
"2731858133065","238.0"
"2731878776905","177.2"
"2731988844617","183.0"
"2732062638153","61.0"
"2732071911497","61.0"
"2732091637833","83.5"
"2732100386889","-0.0"
"2732134989897","126.2"
"2732159369289","83.5"
"2732161957961","51.0"
"2732272320585","10.0"
"2732284084297","385.56"
"2732329402441","76.0"
"2732346703945","10.0"
"2732471910473","588.0"
"2732523454537","301.5"
"2732542722121","61.0"
"2732684607561","231.5"
"2732743655497","98.5"
"2732900810825","78.0"
"2733064224841","83.5"
"2733171572809","160.5"
"2733202309193","404.8"
"2733217808457","68.5"
"2733228687433","291.2"
"2733230260297","50.5"
"2733239205961","83.5"
"2733322109001","736.8"
"2733359726665","144.0"
"2733381648457","83.5"
"2733566820425","191.0"
"2733679837257","195.0"
"2733681541193","78.5"
"2733773160521","1858.35"
"2733881065545","132.0"
"2733966360649","68.5"
"2733980254281","210.0"
"2734013415497","226.6"
"2734034092105","626.0"
"2734052474953","102.0"
"2734327300169","68.5"
"2734396768329","139.5"
"2734410072137","46.0"
"2734415413321","58.0"
"2734468595785","61.0"
"2734519812169","252.07"
"2734612021321","397.0"
"2734642626633","163.0"
"2734680866889","118.8"
"2734793228361","162.0"
"2734938980425","406.0"
"2735096496201","109.5"
"2735178547273","1060.4"
"2735289335881","163.5"
"2735309127753","367.8"
"2735374106697","61.0"
"2735517532233","83.5"
"2735609446473","671.4"
"2735658860617","211.8"
"2735710634057","102.0"
"2735805628489","64.4"
"2735847505993","153.0"
"2735979266121","423.1"
"2736182198345","15.0"
"2736208052297","83.5"
"2736339484745","91.0"
"2736509190217","481.3"
"2736686628937","61.0"
"2736737615945","109.5"
"2736749609033","103.8"
"2736799514697","221.0"
"2736816291913","10.0"
"2736826613833","139.5"
"2736868098121","153.0"
"2736911646793","146.0"
"2736978264137","187.2"
"2737048256585","36.0"
"2737058512969","169.5"
"2737068474441","10.0"
"2737142890569","150.0"
"2737158488137","40.8"
"2737385504841","106.6"
"2737442357321","116.2"
"2737471914057","156.8"
"2737739300937","195.9"
"2737779441737","129.2"
"2737943674953","2741.33"
"2737983750217","78.6"
"2738093621321","307.7"
"2738116362313","57.6"
"2738143199305","83.6"
"2738226462793","205.4"
"2738329780297","43.6"
"2738365333577","217.8"
"2738374180937","81.2"
"2738415140937","71.6"
"2738425921609","644.2"
"2738573738057","71.6"
"2738668765257","71.6"
"2738696912969","348.26"
"2738745180233","71.6"
"2738831851593","10.0"
"2738887163977","57.6"
"2738990186569","10.0"
"2739029606473","183.4"
"2739221266505","218.4"
"2739605471305","156.4"
"2739634962505","142.8"
"2739814006857","168.2"
"2739883180105","296.4"
"2739890290761","123.2"
"2739918962761","50.0"
"2739971817545","358.0"
"2740015956041","78.6"
"2740116717641","95.2"
"2740286095433","57.6"
"2740359430217","64.6"
"2740506918985","71.6"
"2740556660809","81.2"
"2740703264841","10.0"
"2740873035849","211.4"
"2741108670537","594.6"
"2741461188681","170.0"
"2741492613193","78.6"
"2741580988489","109.2"
"2741605466185","130.2"
"2741793652809","123.2"
"2741999140937","667.0"
"2742111830089","815.95"
"2742124806217","156.8"
"2742135717961","78.6"
"2742317318217","238.0"
"2742317776969","78.6"
"2742458417225","95.2"
"2742472441929","376.6"
"2742596403273","544.1"
"2742770958409","176.0"
"2742914383945","95.2"
"2742979100745","340.6"
"2742979657801","60.26"
"2743009968201","57.6"
"2743210737737","273.9"
"2743331356745","78.0"
"2744102158409","399.8"
"2744960057417","58.0"
"2745396232265","98.0"
"2746139115593","1197.0"
"2746635681865","234.8"
"2749126017097","88.0"
"2750039228489","312.3"
"2750264508489","156.0"
"2750439817289","196.0"
"2750859673673","67.8"
"2750898700361","98.0"
"2750977310793","98.0"
"2751127453769","516.0"
"2752003473481","200.0"
"2752234487881","83.3"
"2752459243593","10.0"
"2752803504201","88.0"
"2753168310345","67.8"
"2753188495433","234.0"
"2753450311753","72.8"
"2753499889737","18.0"
"2754488401993","83.3"
"2754778955849","166.0"
"2755182428233","216.8"
"2755475439689","196.0"
"2755559161929","54.0"
"2755664281673","78.0"
"2755947266121","47.4"
"2756228448329","215.0"
"2756320231497","196.0"
"2756752244809","305.4"
"2757010128969","83.3"
"2757503320137","115.6"
"2757582356553","43.0"
"2757729550409","205.0"
"2757930123337","102.0"
"2758506741833","98.0"
"2758591905865","70.98"
"2758751649865","186.0"
"2758915326025","1176.6"
"2758957760585","78.0"
"2759258046537","307.7"
"2759300350025","86.7"
"2759769686089","33.0"
"2759926874185","78.0"
"2760017543241","590.2"
"2760447819849","470.0"
"2760472363081","67.8"
"2760549367881","209.0"
"2760591147081","292.0"
"2760905293897","352.0"
"2760982855753","166.0"
"2761252962377","83.3"
"2761256140873","604.0"
"2761570156617","184.0"
"2761911173193","234.0"
"2761936732233","174.3"
"2762058235977","487.3"
"2762088775753","256.7"
"2762144448585","76.3"
"2762372612169","485.47"
"2762475896905","1880.0"
"2763184963657","294.0"
"2763235754057","146.0"
"2763878039625","146.0"
"2764177604681","274.0"
"2764958990409","98.0"
"2765195345993","224.0"
"2765277429833","78.0"
"2765541245001","67.8"
"2765685653577","124.1"
"2765706920009","209.0"
"2765731364937","239.6"
"2765794443337","716.2"
"2766017396809","40.0"
"2766090305609","78.0"
"2766175600713","284.0"
"2766824046665","58.0"
"2767042838601","153.12"
"2767167651913","83.3"
"2767192096841","186.0"
"2767268839497","206.0"
"2767516631113","78.0"
"2767815344201","257.9"
"2768151150665","49.0"
"2768219209801","161.0"
"2768607019081","78.0"
"2768621174857","58.0"
"2768763551817","83.3"
"2768792551497","149.6"
"2769029038153","83.3"
"2769273323593","83.3"
"2769365827657","67.8"
"2769410916425","98.0"
"2770008932425","458.0"
"2770185551945","538.0"
"2770283921481","58.0"
"2770323505225","58.0"
"2770963759177","524.2"
"2771018022985","278.2"
"2771252183113","88.0"
"2771271450697","98.0"
"2771467665481","108.0"
"2771480969289","98.0"
"2771608698953","122.0"
"2771801342025","149.6"
"2772058013769","88.0"
"2772772945993","74.8"
"2772833665097","186.0"
"2772913258569","68.0"
"2772957265993","937.1"
"2772984594505","161.7"
"2773073264713","78.0"
"2773195259977","98.0"
"2773207875657","254.0"
"2773320237129","406.6"
"2773339242569","146.0"
"2773484404809","844.52"
"2773607743561","116.0"
"2773631565897","40.8"
"2773789179977","96.0"
"2773877162057","68.0"
"2774099394633","83.3"
"2774291447881","149.4"
"2774457155657","116.0"
"2775101931593","151.0"
"2775291985993","166.4"
"2775359029321","92.07"
"2775442653257","87.8"
"2775695523913","130.0"
"2776690524233","87.15"
"2776919244873","30.0"
"2776951390281","113.0"
"2777146949705","83.3"
"2777218154569","166.6"
"2777263374409","83.0"
"2777334120521","78.4"
"2777602162761","5.0"
"2777929580617","173.1"
"2778768638025","204.0"
"2778773028937","79.8"
"2778773585993","73.0"
"2778878640201","614.0"
"2779199045705","83.0"
"2779235057737","207.4"
"2779287421001","411.9"
"2780842393673","75.4"
"2781557030985","115.6"
"2781832085577","160.8"
"2782312988745","315.0"
"2782758731849","79.8"
"2783342067785","284.0"
"2783455674441","73.0"
"2783971967049","10.0"
"2784088719433","136.0"
"2784137936969","158.1"
"2784195870793","13.0"
"2784203374665","28.0"
"2784984367177","49.0"
"2785473003593","825.1"
"2785774731337","10.0"
"2785879162953","58.0"
"2786523578441","158.1"
"2786746761289","244.0"
"2786880946249","67.8"
"2787469361225","79.8"
"2787563176009","331.2"
"2787652862025","10.0"
"2787837837385","83.3"
"2788375003209","79.8"
"2788532944969","164.9"
"2788923834441","196.6"
"2789014372425","209.1"
"2789180375113","78.0"
"2789772132425","70.77"
"2789817843785","76.3"
"2789838356553","198.9"
"2789861425225","115.6"
"2790109151305","517.15"
"2790423855177","132.6"
"2790515015753","59.4"
"2790530056265","73.0"
"2790569377865","118.7"
"2790612926537","73.0"
"2790982615113","924.4"
"2791076036681","194.9"
"2791438286921","67.8"
